session_path,file_path,file_name,size_bytes,size_gb,size_tb,status,error,dry_run
\\allen\aind\scratch\ophys\Andrew\VIP_synaptic_dynamics\iGluSnFR4f\803496\2025-07-01_803496,\\allen\aind\scratch\ophys\Andrew\VIP_synaptic_dynamics\iGluSnFR4f\803496\2025-07-01_803496\803496_2025-07-01_14-56-10_slap2_2025-07-03_11-29-23\motion_correction\E1T16DMD1_REGISTERED_DOWNSAMPLED-80Hz.tif,E1T16DMD1_REGISTERED_DOWNSAMPLED-80Hz.tif,7084909700,6.5983363427221775,0.0064436878346896265,would_delete,,True
\\allen\aind\scratch\ophys\Andrew\VIP_synaptic_dynamics\iGluSnFR4f\803496\2025-07-01_803496,\\allen\aind\scratch\ophys\Andrew\VIP_synaptic_dynamics\iGluSnFR4f\803496\2025-07-01_803496\803496_2025-07-01_14-56-10_slap2_2025-07-03_11-29-23\motion_correction\E1T16DMD2_REGISTERED_DOWNSAMPLED-80Hz.tif,E1T16DMD2_REGISTERED_DOWNSAMPLED-80Hz.tif,5000827640,4.657383672893047,0.0045482262430596165,would_delete,,True
\\allen\aind\scratch\ophys\Andrew\VIP_synaptic_dynamics\iGluSnFR4f\803496\2025-07-01_803496,\\allen\aind\scratch\ophys\Andrew\VIP_synaptic_dynamics\iGluSnFR4f\803496\2025-07-01_803496\803496_2025-07-01_14-56-10_slap2_2025-07-03_11-29-23\motion_correction\E1T17DMD1_REGISTERED_DOWNSAMPLED-80Hz.tif,E1T17DMD1_REGISTERED_DOWNSAMPLED-80Hz.tif,7084909700,6.5983363427221775,0.0064436878346896265,would_delete,,True
\\allen\aind\scratch\ophys\Andrew\VIP_synaptic_dynamics\iGluSnFR4f\803496\2025-07-01_803496,\\allen\aind\scratch\ophys\Andrew\VIP_synaptic_dynamics\iGluSnFR4f\803496\2025-07-01_803496\803496_2025-07-01_14-56-10_slap2_2025-07-03_11-29-23\motion_correction\E1T17DMD2_REGISTERED_DOWNSAMPLED-80Hz.tif,E1T17DMD2_REGISTERED_DOWNSAMPLED-80Hz.tif,5000827640,4.657383672893047,0.0045482262430596165,would_delete,,True
\\allen\aind\scratch\ophys\Andrew\VIP_synaptic_dynamics\iGluSnFR4f\803496\2025-07-01_803496,\\allen\aind\scratch\ophys\Andrew\VIP_synaptic_dynamics\iGluSnFR4f\803496\2025-07-01_803496\803496_2025-07-01_14-56-10_slap2_2025-07-03_11-29-23\motion_correction\E1T18DMD1_REGISTERED_DOWNSAMPLED-80Hz.tif,E1T18DMD1_REGISTERED_DOWNSAMPLED-80Hz.tif,7084909700,6.5983363427221775,0.0064436878346896265,would_delete,,True
\\allen\aind\scratch\ophys\Andrew\VIP_synaptic_dynamics\iGluSnFR4f\803496\2025-07-01_803496,\\allen\aind\scratch\ophys\Andrew\VIP_synaptic_dynamics\iGluSnFR4f\803496\2025-07-01_803496\803496_2025-07-01_14-56-10_slap2_2025-07-03_11-29-23\motion_correction\E1T18DMD2_REGISTERED_DOWNSAMPLED-80Hz.tif,E1T18DMD2_REGISTERED_DOWNSAMPLED-80Hz.tif,5000827640,4.657383672893047,0.0045482262430596165,would_delete,,True
\\allen\aind\scratch\ophys\Andrew\VIP_synaptic_dynamics\iGluSnFR4f\803496\2025-07-01_803496,\\allen\aind\scratch\ophys\Andrew\VIP_synaptic_dynamics\iGluSnFR4f\803496\2025-07-01_803496\803496_2025-07-01_14-56-10_slap2_2025-07-03_11-29-23\motion_correction\E1T19DMD1_REGISTERED_DOWNSAMPLED-80Hz.tif,E1T19DMD1_REGISTERED_DOWNSAMPLED-80Hz.tif,7084909700,6.5983363427221775,0.0064436878346896265,would_delete,,True
\\allen\aind\scratch\ophys\Andrew\VIP_synaptic_dynamics\iGluSnFR4f\803496\2025-07-01_803496,\\allen\aind\scratch\ophys\Andrew\VIP_synaptic_dynamics\iGluSnFR4f\803496\2025-07-01_803496\803496_2025-07-01_14-56-10_slap2_2025-07-03_11-29-23\motion_correction\E1T19DMD2_REGISTERED_DOWNSAMPLED-80Hz.tif,E1T19DMD2_REGISTERED_DOWNSAMPLED-80Hz.tif,5000827640,4.657383672893047,0.0045482262430596165,would_delete,,True
\\allen\aind\scratch\ophys\Andrew\VIP_synaptic_dynamics\iGluSnFR4f\803496\2025-07-01_803496,\\allen\aind\scratch\ophys\Andrew\VIP_synaptic_dynamics\iGluSnFR4f\803496\2025-07-01_803496\803496_2025-07-01_14-56-10_slap2_2025-07-03_11-29-23\motion_correction\E1T1DMD1_REGISTERED_DOWNSAMPLED-80Hz.tif,E1T1DMD1_REGISTERED_DOWNSAMPLED-80Hz.tif,7084909700,6.5983363427221775,0.0064436878346896265,would_delete,,True
\\allen\aind\scratch\ophys\Andrew\VIP_synaptic_dynamics\iGluSnFR4f\803496\2025-07-01_803496,\\allen\aind\scratch\ophys\Andrew\VIP_synaptic_dynamics\iGluSnFR4f\803496\2025-07-01_803496\803496_2025-07-01_14-56-10_slap2_2025-07-03_11-29-23\motion_correction\E1T1DMD2_REGISTERED_DOWNSAMPLED-80Hz.tif,E1T1DMD2_REGISTERED_DOWNSAMPLED-80Hz.tif,5000827640,4.657383672893047,0.0045482262430596165,would_delete,,True
\\allen\aind\scratch\ophys\Andrew\VIP_synaptic_dynamics\iGluSnFR4f\803496\2025-07-01_803496,\\allen\aind\scratch\ophys\Andrew\VIP_synaptic_dynamics\iGluSnFR4f\803496\2025-07-01_803496\803496_2025-07-01_14-56-10_slap2_2025-07-03_11-29-23\motion_correction\E1T20DMD1_REGISTERED_DOWNSAMPLED-80Hz.tif,E1T20DMD1_REGISTERED_DOWNSAMPLED-80Hz.tif,7084909700,6.5983363427221775,0.0064436878346896265,would_delete,,True
\\allen\aind\scratch\ophys\Andrew\VIP_synaptic_dynamics\iGluSnFR4f\803496\2025-07-01_803496,\\allen\aind\scratch\ophys\Andrew\VIP_synaptic_dynamics\iGluSnFR4f\803496\2025-07-01_803496\803496_2025-07-01_14-56-10_slap2_2025-07-03_11-29-23\motion_correction\E1T20DMD2_REGISTERED_DOWNSAMPLED-80Hz.tif,E1T20DMD2_REGISTERED_DOWNSAMPLED-80Hz.tif,5000827640,4.657383672893047,0.0045482262430596165,would_delete,,True
\\allen\aind\scratch\ophys\Andrew\VIP_synaptic_dynamics\iGluSnFR4f\803496\2025-07-01_803496,\\allen\aind\scratch\ophys\Andrew\VIP_synaptic_dynamics\iGluSnFR4f\803496\2025-07-01_803496\803496_2025-07-01_14-56-10_slap2_2025-07-03_11-29-23\motion_correction\E1T21DMD1_REGISTERED_DOWNSAMPLED-80Hz.tif,E1T21DMD1_REGISTERED_DOWNSAMPLED-80Hz.tif,7084909700,6.5983363427221775,0.0064436878346896265,would_delete,,True
\\allen\aind\scratch\ophys\Andrew\VIP_synaptic_dynamics\iGluSnFR4f\803496\2025-07-01_803496,\\allen\aind\scratch\ophys\Andrew\VIP_synaptic_dynamics\iGluSnFR4f\803496\2025-07-01_803496\803496_2025-07-01_14-56-10_slap2_2025-07-03_11-29-23\motion_correction\E1T21DMD2_REGISTERED_DOWNSAMPLED-80Hz.tif,E1T21DMD2_REGISTERED_DOWNSAMPLED-80Hz.tif,5000827640,4.657383672893047,0.0045482262430596165,would_delete,,True
\\allen\aind\scratch\ophys\Andrew\VIP_synaptic_dynamics\iGluSnFR4f\803496\2025-07-01_803496,\\allen\aind\scratch\ophys\Andrew\VIP_synaptic_dynamics\iGluSnFR4f\803496\2025-07-01_803496\803496_2025-07-01_14-56-10_slap2_2025-07-03_11-29-23\motion_correction\E1T22DMD1_REGISTERED_DOWNSAMPLED-80Hz.tif,E1T22DMD1_REGISTERED_DOWNSAMPLED-80Hz.tif,7084909700,6.5983363427221775,0.0064436878346896265,would_delete,,True
\\allen\aind\scratch\ophys\Andrew\VIP_synaptic_dynamics\iGluSnFR4f\803496\2025-07-01_803496,\\allen\aind\scratch\ophys\Andrew\VIP_synaptic_dynamics\iGluSnFR4f\803496\2025-07-01_803496\803496_2025-07-01_14-56-10_slap2_2025-07-03_11-29-23\motion_correction\E1T22DMD2_REGISTERED_DOWNSAMPLED-80Hz.tif,E1T22DMD2_REGISTERED_DOWNSAMPLED-80Hz.tif,5000827640,4.657383672893047,0.0045482262430596165,would_delete,,True
\\allen\aind\scratch\ophys\Andrew\VIP_synaptic_dynamics\iGluSnFR4f\803496\2025-07-01_803496,\\allen\aind\scratch\ophys\Andrew\VIP_synaptic_dynamics\iGluSnFR4f\803496\2025-07-01_803496\803496_2025-07-01_14-56-10_slap2_2025-07-03_11-29-23\motion_correction\E1T23DMD1_REGISTERED_DOWNSAMPLED-80Hz.tif,E1T23DMD1_REGISTERED_DOWNSAMPLED-80Hz.tif,7084909700,6.5983363427221775,0.0064436878346896265,would_delete,,True
\\allen\aind\scratch\ophys\Andrew\VIP_synaptic_dynamics\iGluSnFR4f\803496\2025-07-01_803496,\\allen\aind\scratch\ophys\Andrew\VIP_synaptic_dynamics\iGluSnFR4f\803496\2025-07-01_803496\803496_2025-07-01_14-56-10_slap2_2025-07-03_11-29-23\motion_correction\E1T23DMD2_REGISTERED_DOWNSAMPLED-80Hz.tif,E1T23DMD2_REGISTERED_DOWNSAMPLED-80Hz.tif,5000827640,4.657383672893047,0.0045482262430596165,would_delete,,True
\\allen\aind\scratch\ophys\Andrew\VIP_synaptic_dynamics\iGluSnFR4f\803496\2025-07-01_803496,\\allen\aind\scratch\ophys\Andrew\VIP_synaptic_dynamics\iGluSnFR4f\803496\2025-07-01_803496\803496_2025-07-01_14-56-10_slap2_2025-07-03_11-29-23\motion_correction\E1T2DMD1_REGISTERED_DOWNSAMPLED-80Hz.tif,E1T2DMD1_REGISTERED_DOWNSAMPLED-80Hz.tif,7084909700,6.5983363427221775,0.0064436878346896265,would_delete,,True
\\allen\aind\scratch\ophys\Andrew\VIP_synaptic_dynamics\iGluSnFR4f\803496\2025-07-01_803496,\\allen\aind\scratch\ophys\Andrew\VIP_synaptic_dynamics\iGluSnFR4f\803496\2025-07-01_803496\803496_2025-07-01_14-56-10_slap2_2025-07-03_11-29-23\motion_correction\E1T2DMD2_REGISTERED_DOWNSAMPLED-80Hz.tif,E1T2DMD2_REGISTERED_DOWNSAMPLED-80Hz.tif,5000827640,4.657383672893047,0.0045482262430596165,would_delete,,True
\\allen\aind\scratch\ophys\Andrew\VIP_synaptic_dynamics\iGluSnFR4f\803496\2025-07-01_803496,\\allen\aind\scratch\ophys\Andrew\VIP_synaptic_dynamics\iGluSnFR4f\803496\2025-07-01_803496\803496_2025-07-01_14-56-10_slap2_2025-07-03_11-29-23\motion_correction\E1T3DMD1_REGISTERED_DOWNSAMPLED-80Hz.tif,E1T3DMD1_REGISTERED_DOWNSAMPLED-80Hz.tif,7084909700,6.5983363427221775,0.0064436878346896265,would_delete,,True
\\allen\aind\scratch\ophys\Andrew\VIP_synaptic_dynamics\iGluSnFR4f\803496\2025-07-01_803496,\\allen\aind\scratch\ophys\Andrew\VIP_synaptic_dynamics\iGluSnFR4f\803496\2025-07-01_803496\803496_2025-07-01_14-56-10_slap2_2025-07-03_11-29-23\motion_correction\E1T3DMD2_REGISTERED_DOWNSAMPLED-80Hz.tif,E1T3DMD2_REGISTERED_DOWNSAMPLED-80Hz.tif,5000827640,4.657383672893047,0.0045482262430596165,would_delete,,True
\\allen\aind\scratch\ophys\Andrew\VIP_synaptic_dynamics\iGluSnFR4f\803496\2025-07-01_803496,\\allen\aind\scratch\ophys\Andrew\VIP_synaptic_dynamics\iGluSnFR4f\803496\2025-07-01_803496\803496_2025-07-01_14-56-10_slap2_2025-07-03_11-29-23\motion_correction\E1T4DMD1_REGISTERED_DOWNSAMPLED-80Hz.tif,E1T4DMD1_REGISTERED_DOWNSAMPLED-80Hz.tif,7084909700,6.5983363427221775,0.0064436878346896265,would_delete,,True
\\allen\aind\scratch\ophys\Andrew\VIP_synaptic_dynamics\iGluSnFR4f\803496\2025-07-01_803496,\\allen\aind\scratch\ophys\Andrew\VIP_synaptic_dynamics\iGluSnFR4f\803496\2025-07-01_803496\803496_2025-07-01_14-56-10_slap2_2025-07-03_11-29-23\motion_correction\E1T4DMD2_REGISTERED_DOWNSAMPLED-80Hz.tif,E1T4DMD2_REGISTERED_DOWNSAMPLED-80Hz.tif,5000827640,4.657383672893047,0.0045482262430596165,would_delete,,True
\\allen\aind\scratch\ophys\Andrew\VIP_synaptic_dynamics\iGluSnFR4f\803496\2025-07-01_803496,\\allen\aind\scratch\ophys\Andrew\VIP_synaptic_dynamics\iGluSnFR4f\803496\2025-07-01_803496\803496_2025-07-01_14-56-10_slap2_2025-07-03_11-29-23\motion_correction\E1T5DMD1_REGISTERED_DOWNSAMPLED-80Hz.tif,E1T5DMD1_REGISTERED_DOWNSAMPLED-80Hz.tif,7084909700,6.5983363427221775,0.0064436878346896265,would_delete,,True
\\allen\aind\scratch\ophys\Andrew\VIP_synaptic_dynamics\iGluSnFR4f\803496\2025-07-01_803496,\\allen\aind\scratch\ophys\Andrew\VIP_synaptic_dynamics\iGluSnFR4f\803496\2025-07-01_803496\803496_2025-07-01_14-56-10_slap2_2025-07-03_11-29-23\motion_correction\E1T5DMD2_REGISTERED_DOWNSAMPLED-80Hz.tif,E1T5DMD2_REGISTERED_DOWNSAMPLED-80Hz.tif,5000827640,4.657383672893047,0.0045482262430596165,would_delete,,True
\\allen\aind\scratch\ophys\Andrew\VIP_synaptic_dynamics\iGluSnFR4f\803496\2025-07-01_803496,\\allen\aind\scratch\ophys\Andrew\VIP_synaptic_dynamics\iGluSnFR4f\803496\2025-07-01_803496\803496_2025-07-01_14-56-10_slap2_2025-07-03_11-29-23\motion_correction\E1T6DMD1_REGISTERED_DOWNSAMPLED-80Hz.tif,E1T6DMD1_REGISTERED_DOWNSAMPLED-80Hz.tif,7084909700,6.5983363427221775,0.0064436878346896265,would_delete,,True
\\allen\aind\scratch\ophys\Andrew\VIP_synaptic_dynamics\iGluSnFR4f\803496\2025-07-01_803496,\\allen\aind\scratch\ophys\Andrew\VIP_synaptic_dynamics\iGluSnFR4f\803496\2025-07-01_803496\803496_2025-07-01_14-56-10_slap2_2025-07-03_11-29-23\motion_correction\E1T6DMD2_REGISTERED_DOWNSAMPLED-80Hz.tif,E1T6DMD2_REGISTERED_DOWNSAMPLED-80Hz.tif,5000827640,4.657383672893047,0.0045482262430596165,would_delete,,True
\\allen\aind\scratch\ophys\Andrew\VIP_synaptic_dynamics\iGluSnFR4f\803496\2025-07-01_803496,\\allen\aind\scratch\ophys\Andrew\VIP_synaptic_dynamics\iGluSnFR4f\803496\2025-07-01_803496\803496_2025-07-01_14-56-10_slap2_2025-07-03_11-29-23\motion_correction\E1T7DMD1_REGISTERED_DOWNSAMPLED-80Hz.tif,E1T7DMD1_REGISTERED_DOWNSAMPLED-80Hz.tif,7084909700,6.5983363427221775,0.0064436878346896265,would_delete,,True
\\allen\aind\scratch\ophys\Andrew\VIP_synaptic_dynamics\iGluSnFR4f\803496\2025-07-01_803496,\\allen\aind\scratch\ophys\Andrew\VIP_synaptic_dynamics\iGluSnFR4f\803496\2025-07-01_803496\803496_2025-07-01_14-56-10_slap2_2025-07-03_11-29-23\motion_correction\E1T7DMD2_REGISTERED_DOWNSAMPLED-80Hz.tif,E1T7DMD2_REGISTERED_DOWNSAMPLED-80Hz.tif,5000827640,4.657383672893047,0.0045482262430596165,would_delete,,True
